DATE,BOGNONBR,3m growth rate,12m growth rate
1960-11-01,11.166,15.025249533357645,9.535020600353139
1960-12-01,11.172,9.07499858713554,9.874114870180971
1961-01-01,11.259,7.821999726367967,10.447321954090638
1961-02-01,11.096,-2.4841303416525684,10.144927536231885
1961-03-01,11.038,-4.712079170286976,8.695224027572635
1961-04-01,11.066,-6.682437350830228,8.9066036807401
1961-05-01,10.94,-5.506160498601975,5.761794276875487
1961-06-01,11.024,-0.5063738813067875,5.482728925461666
1961-07-01,11.07,0.1446654374853251,4.286387187941587
1961-08-01,11.169,8.639529420028303,3.5893155258764686
1961-09-01,11.251,8.49448945511513,2.9180387852177025
1961-10-01,11.342,10.196572916429458,2.6518236944520046
1961-11-01,11.384,7.925081317416627,1.9523553644993807
1961-12-01,11.366,4.151638857417139,1.7364840673111281
1962-01-01,11.403,2.168713659016386,1.2789768185451633
1962-02-01,11.233,-5.201058700140527,1.2346791636625776
1962-03-01,11.17,-6.721385737739515,1.195868816814638
1962-04-01,11.258,-4.990183346711518,1.7350442797758658
1962-05-01,11.323,3.243565333919185,3.5009140767824576
1962-06-01,11.226,2.0205026791716207,1.8323657474601074
1962-07-01,11.302,1.5725216792161767,2.0957542908762283
1962-08-01,11.231,-3.21062628511386,0.555107887904005
1962-09-01,11.303,2.771988321261709,0.4621811394542874
1962-10-01,11.387,3.042424983776693,0.3967554223241132
1962-11-01,11.372,5.117178457622229,-0.10541110330288816
1962-12-01,11.344,1.4588559611701912,-0.19355973957416728
1963-01-01,11.421,1.1997043036190649,0.1578531965272134
1963-02-01,11.29,-2.853230411518537,0.5074334549986625
1963-03-01,11.255,-3.1014839765679314,0.7609668755595322
1963-04-01,11.319,-3.5247942290574708,0.5418369159708725
1963-05-01,11.216,-2.5961249747349813,-0.9449792457829287
1963-06-01,11.139,-4.059314224991184,-0.7749866381614234
1963-07-01,11.232,-3.0392113047820746,-0.6193594054149765
1963-08-01,11.155,-2.157780476556048,-0.6766984240049956
1963-09-01,11.184,1.6257626612639076,-1.0528178359727636
1963-10-01,11.137,-3.3405099689673867,-2.1954860806182475
1963-11-01,11.198,1.5508479592946989,-1.5300738656348845
1963-12-01,11.397,7.838430761769444,0.4672073342736338
1964-01-01,11.369,8.596589734691594,-0.4553016373347263
1964-02-01,11.261,2.269464344167549,-0.2568644818423338
1964-03-01,11.285,-3.873293982787729,0.26654820079963226
1964-04-01,11.326,-1.5043244501895314,0.061842918985766104
1964-05-01,11.263,0.071060576341364,0.41904422253924434
1964-06-01,11.326,1.4611955648099473,1.6787862465212466
1964-07-01,11.387,2.171802083423091,1.3799857549857686
1964-08-01,11.48,7.932246311565971,2.91349170775439
1964-09-01,11.518,6.955240253905881,2.9864091559370642
1964-10-01,11.567,6.474512358180751,3.8610038610038533
1964-11-01,11.598,4.175325331833313,3.572066440435795
1964-12-01,11.747,8.19310340083932,3.070983592173371
1965-01-01,11.653,3.0073094349461598,2.498020934119105
1965-02-01,11.479,-4.0414214897608325,1.9358849125299615
1965-03-01,11.472,-9.040371424589534,1.6570669029685403
1965-04-01,11.571,-2.7851548971442157,2.1631644004944217
1965-05-01,11.417,-2.143026315741847,1.3673088875077788
1965-06-01,11.467,-0.1742235746597931,1.244923185590685
1965-07-01,11.544,-0.9301060729409616,1.3787652586282562
1965-08-01,11.531,4.054264631540749,0.44425087108013184
1965-09-01,11.517,1.7555760718920066,-0.008682062858145212
1965-10-01,11.63,3.013368000847682,0.544652891847508
1965-11-01,11.655,4.371331242735765,0.4914640455250696
1965-12-01,11.872,12.911475940789764,1.0641014727164277
1966-01-01,11.875,8.696513549225626,1.9050888183300474
1966-02-01,11.711,1.935818034522585,2.02108197578188
1966-03-01,11.604,-8.72847041188698,1.1506276150627492
1966-04-01,11.621,-8.285177147176759,0.43211476968283424
1966-05-01,11.575,-4.564912757537076,1.3839011999649653
1966-06-01,11.549,-1.88246139832402,0.7150954914101337
1966-07-01,11.629,0.2756480405777139,0.7363132363132241
1966-08-01,11.43,-4.917427591605894,-0.8758997485040387
1966-09-01,11.46,-3.0470684868676545,-0.4949205522271294
1966-10-01,11.465,-5.522856456179248,-1.4187446259673386
1966-11-01,11.598,6.010161484435539,-0.4890604890604777
1966-12-01,11.69,8.272851377239165,-1.5330188679245293
