DATE,DTB3,3m growth rate,12m growth rate
1969-04-03,6.09,59.394020175417126,15.779467680608361
1969-04-07,6.15,65.76899974995483,15.819209039548031
1969-04-08,6.16,66.84980464649537,17.11026615969582
1969-04-09,6.13,58.88076682925201,16.761904761904756
1969-04-10,6.16,58.501534408951095,18.689788053949897
1969-04-11,6.17,56.09332983027107,19.805825242718434
1969-04-14,6.16,45.36886635001673,20.78431372549021
1969-04-15,6.23,45.75382176031479,21.442495126705662
1969-04-16,6.22,41.79539150858351,20.7766990291262
1969-04-17,6.2,43.97962339067498,19.922630560928447
1969-04-18,6.19,43.05296751972085,20.662768031189096
1969-04-21,6.17,34.43803878930489,18.882466281310208
1969-04-22,6.17,24.591744768827883,18.882466281310208
1969-04-23,6.15,19.67161687638914,16.698292220113874
1969-04-24,6.1,15.042460280771031,16.412213740458004
1969-04-25,6.08,14.31547171862697,15.589353612167312
1969-04-28,6.0,4.1020355685216,12.35955056179776
1969-04-29,5.92,-2.657658666702256,8.823529411764696
1969-04-30,5.87,-8.389046480709862,8.50277264325323
1969-05-01,5.92,-10.118045057972225,10.242085661080068
1969-05-02,5.96,-14.054638451744973,11.819887429643527
1969-05-05,5.94,-19.95997696045517,11.23595505617978
1969-05-06,6.02,-16.0958613669526,8.860759493670866
1969-05-07,6.01,-11.134069651575365,9.074410163339387
1969-05-08,5.96,-10.05451863236183,8.561020036429866
1969-05-09,5.96,-17.834839842524154,8.363636363636374
1969-05-12,6.04,-12.777669767331822,9.818181818181815
1969-05-13,6.09,-3.21775633545317,10.526315789473696
1969-05-14,6.07,-3.858063334851036,10.766423357664223
1969-05-15,6.09,-5.699223213987992,10.526315789473696
1969-05-16,6.1,-9.259896422400004,11.313868613138677
1969-05-19,6.09,-6.307123098867507,11.131386861313853
1969-05-20,6.12,-1.9369886696008587,10.469314079422375
1969-05-21,6.08,-1.9495759795027268,10.948905109489049
1969-05-22,6.02,-6.986911158772713,9.05797101449275
1969-05-23,6.01,-10.557488052042164,8.679927667269439
1969-05-26,6.07,-3.858063334851036,9.369369369369384
1969-05-27,6.14,6.084512740855375,10.630630630630634
1969-05-28,6.12,3.335828138909047,10.669077757685352
1969-05-29,6.08,4.740930813913935,8.571428571428585
1969-06-02,6.12,1.985051150719652,7.9365079365079305
1969-06-03,6.18,3.302778388834904,6.92041522491349
1969-06-04,6.26,6.653345805576927,7.931034482758625
1969-06-05,6.39,15.043682938461856,9.793814432989677
1969-06-06,6.34,14.423475119956583,7.094594594594583
1969-06-09,6.45,20.2031945901576,10.068259385665534
1969-06-10,6.62,33.385649882769044,14.137931034482754
1969-06-11,6.69,38.21774872085819,16.95804195804198
1969-06-12,6.81,46.49602864255715,20.105820105820094
1969-06-13,6.76,42.24080048003736,18.181818181818187
1969-06-16,6.63,30.763746683210226,15.706806282722496
1969-06-17,6.52,22.299202465347246,14.7887323943662
1969-06-18,6.55,24.56569113276794,15.92920353982299
1969-06-19,6.6,32.64023390513202,16.60777385159009
1969-06-20,6.52,27.150156297708385,15.398230088495568
1969-06-23,6.37,20.48789366969168,12.54416961130742
1969-06-24,6.5,30.628851791340715,14.840989399293282
1969-06-25,6.4,25.227121333965187,12.676056338028175
1969-06-26,6.07,0.6617016314803603,6.118881118881125
1969-06-27,6.15,0.0,7.705779334500873
1969-06-30,6.29,10.135948725166433,10.54481546572934
1969-07-01,6.67,45.79699448616368,18.472468916518658
1969-07-02,6.74,57.12801392077711,20.78853046594982
1969-07-03,6.81,65.9523650625,21.607142857142847
1969-07-07,6.88,62.8863090378768,25.776965265082264
1969-07-08,6.98,71.43612844896903,29.259259259259252
1969-07-09,7.04,67.31236591603455,35.38461538461537
1969-07-10,7.0,63.54209769025301,34.615384615384606
1969-07-11,6.89,55.502090369743385,29.02621722846441
1969-07-14,6.94,61.107230926070535,29.719626168224323
1969-07-15,7.09,83.70279759887731,33.27067669172932
1969-07-16,6.99,74.70059571380445,31.886792452830193
1969-07-17,7.04,82.13782238421228,32.830188679245296
1969-07-18,7.05,89.34706599686618,32.02247191011236
1969-07-22,7.08,92.59062508768493,31.3543599257885
1969-07-23,7.13,100.74781632496536,33.02238805970148
1969-07-24,7.12,94.37961875353564,33.58348968105065
1969-07-25,7.13,96.77601189471696,32.52788104089219
1969-07-28,7.12,88.06399498641815,32.34200743494424
1969-07-29,7.14,101.876402815618,32.467532467532465
1969-07-30,7.11,98.50484596263549,32.15613382899629
1969-07-31,7.06,92.97965010963476,30.25830258302582
1969-08-01,7.0,90.2861245146202,27.970749542961613
1969-08-04,6.93,89.05275689586465,28.57142857142858
1969-08-05,6.98,93.25683537995891,30.711610486891395
1969-08-06,6.99,91.76216447380408,32.13610586011342
1969-08-07,6.97,89.57686296127719,32.258064516129046
1969-08-08,7.02,88.6432017837993,33.460076045627375
1969-08-11,7.01,87.57060633833731,33.778625954198475
1969-08-12,7.1,85.9598031507484,36.53846153846152
1969-08-13,7.08,82.66858315026198,36.15384615384616
1969-08-14,6.97,64.97975308641975,34.296724470134855
1969-08-15,6.85,52.91124956771269,31.73076923076923
1969-08-18,6.78,49.65005383003063,31.141199226305627
1969-08-19,6.84,52.0202905418623,37.62575452716299
1969-08-20,6.86,52.8114183359643,39.99999999999999
1969-08-21,6.93,60.1806640625,41.717791411042946
1969-08-22,6.96,55.770341422892585,39.759036144578296
1969-08-25,7.0,60.4096980406893,41.12903225806453
1969-08-26,7.16,77.86288450397984,44.35483870967742
1969-08-27,7.15,78.01703821598976,43.28657314629258
1969-08-28,7.09,74.3589658956768,40.39603960396039
1969-08-29,6.95,60.98987464864756,36.007827788649706
1969-09-02,7.03,70.73432306151935,36.77042801556421
1969-09-03,7.0,73.40947364627411,35.39651837524178
1969-09-04,7.04,79.75307126249803,37.76908023483365
1969-09-05,7.06,91.69633186419745,38.160469667318964
1969-09-08,7.09,105.73023105434874,37.93774319066148
1969-09-09,7.16,121.36027427397973,38.49129593810445
1969-09-10,7.12,109.23442876572496,37.71760154738879
1969-09-11,7.09,100.26262373870628,37.66990291262135
1969-09-12,7.1,104.12096599675344,37.5968992248062
1969-09-15,7.1,93.48505704113605,36.80154142581886
1969-09-16,7.13,98.08894153463592,37.11538461538461
1969-09-17,7.13,104.82033892342773,36.85220729366603
1969-09-18,7.14,105.97182077638924,37.83783783783783
1969-09-19,7.16,97.4714589181323,38.223938223938234
1969-09-22,7.14,88.93989800376364,37.572254335260105
1969-09-23,7.1,87.1882700126721,36.01532567049808
1969-09-24,7.1,84.74139740182684,35.755258126195
1969-09-25,7.09,82.50114800610521,35.30534351145038
1969-09-26,7.06,80.6132608862573,33.20754716981131
1969-09-29,6.91,62.51988296775528,30.377358490566042
1969-09-30,7.14,90.18599368760066,34.71698113207546
1969-10-01,7.17,101.22904107553504,36.832061068702295
1969-10-02,7.08,92.59062508768493,35.63218390804599
1969-10-03,7.0,76.86316631332883,34.615384615384606
1969-10-06,6.94,63.21662650362752,34.75728155339806
1969-10-07,6.99,70.17784288901761,35.46511627906976
1969-10-08,7.0,75.7024603625975,35.39651837524178
1969-10-09,7.03,74.10675110340237,35.976789168278536
1969-10-10,6.98,62.73006208708771,36.06237816764133
1969-10-14,7.04,59.95333656370308,37.76908023483365
1969-10-15,7.04,47.32864816370728,38.31041257367387
1969-10-16,7.02,50.31122596301536,37.10937499999998
1969-10-17,6.97,36.36165195377978,35.07751937984496
1969-10-20,6.91,18.708066615093323,33.914728682170534
1969-10-21,6.9,13.159727217628504,32.18390804597702
1969-10-22,6.91,6.004363298758597,32.62955854126679
1969-10-23,6.98,13.66713318407684,33.46080305927342
1969-10-24,7.0,24.261916201234456,33.07984790874525
1969-10-27,6.99,32.10471548460385,30.654205607476648
1969-10-28,7.0,30.44485672374764,30.35381750465549
1969-10-29,7.01,27.261292489655787,31.273408239700373
1969-10-30,7.02,34.38724957898811,33.460076045627375
1969-10-31,6.99,44.994314692505725,31.390977443609014
1969-11-03,6.97,32.2140734461678,29.553903345724898
1969-11-05,7.07,48.92162251532079,31.65735567970205
1969-11-06,7.12,89.30636232520533,33.58348968105065
1969-11-07,7.13,80.658190644512,33.771106941838646
1969-11-10,7.12,64.17891935669535,32.835820895522374
1969-11-12,7.17,33.52828989600694,32.28782287822878
1969-11-13,7.2,30.223810627691307,33.33333333333333
1969-11-14,7.09,17.48880677046072,31.29629629629629
1969-11-17,7.07,11.512589834629573,30.44280442804428
1969-11-18,7.2,13.216127304861391,31.868131868131865
1969-11-19,7.23,11.240402759078227,31.215970961887486
1969-11-20,7.35,21.550625000000025,33.63636363636362
1969-11-21,7.38,31.62808399424264,34.671532846715316
1969-11-24,7.42,30.67055608426909,35.897435897435905
1969-11-25,7.52,26.55707290855689,36.23188405797102
1969-11-26,7.55,36.10657438647162,37.02359346642468
1969-11-28,7.51,29.49980410198456,37.79816513761467
1969-12-01,7.5,28.08214307451655,37.362637362637365
1969-12-02,7.55,29.316748335011965,38.27838827838828
1969-12-03,7.62,30.455311444419152,40.85027726432533
1969-12-04,7.64,32.57250416429969,41.481481481481474
1969-12-05,7.67,33.91318405508692,41.512915129151295
1969-12-08,7.68,35.37077198119205,41.17647058823528
1969-12-09,7.84,45.368866350016845,43.853211009174295
1969-12-10,7.91,53.18898233481042,45.94095940959411
1969-12-11,7.85,52.84802195158869,44.8339483394834
1969-12-12,7.81,54.957276768429786,44.09594095940959
1969-12-15,7.92,70.59558517284461,46.125461254612546
1969-12-16,7.91,64.92414583919088,44.87179487179487
1969-12-17,7.92,64.81321202401409,44.262295081967196
1969-12-18,7.88,63.37054489525671,42.75362318840581
1969-12-19,7.79,51.6356726685617,38.85918003565061
1969-12-22,7.82,54.86559319083575,37.91887125220459
1969-12-23,7.82,47.16130057511745,37.192982456140356
1969-12-24,7.85,51.12823009078609,38.69257950530034
1969-12-26,7.86,61.71826441252482,38.86925795053004
1969-12-29,8.08,93.5901057790982,41.012216404886544
1969-12-30,8.05,98.73060103208486,37.84246575342467
1969-12-31,8.01,88.06399498641815,36.224489795918366
1970-01-02,7.92,77.6659749840559,34.46519524617997
1970-01-05,7.91,69.73562174175593,34.52380952380953
1970-01-06,7.93,68.52168421060728,33.5016835016835
1970-01-07,7.9,62.22441066222406,32.5503355704698
1970-01-08,7.91,48.95457433320398,31.833333333333336
1970-01-09,7.89,48.28043302464777,29.769736842105267
1970-01-12,7.8,46.48510612221395,26.00969305331178
1970-01-13,7.82,60.28312230760693,24.52229299363058
1970-01-14,7.87,57.06435289471257,25.119236883942776
1970-01-15,7.84,57.35193599999992,26.65589660743133
1970-01-16,7.8,50.691159362146784,27.450980392156854
1970-01-19,7.79,48.22826541859024,24.440894568690098
1970-01-20,7.82,47.99330585634818,25.120000000000008
1970-01-21,7.83,43.019402390529706,27.524429967426723
1970-01-22,7.87,49.27220732624198,28.38499184339316
1970-01-23,7.86,51.04461391641968,27.184466019417485
1970-01-26,7.88,51.73000602990416,26.07999999999999
1970-01-27,7.91,54.0538438842358,27.78675282714054
1970-01-28,7.91,51.477390380772704,28.617886178861784
1970-01-29,7.91,51.477390380772704,29.459901800327337
1970-01-30,7.86,46.85790789479456,28.221859706362153
1970-02-02,7.72,35.15033051272367,24.91909385113269
1970-02-03,7.7,35.26020882454204,25.611745513866246
1970-02-04,7.66,35.482026370471175,26.61157024793388
1970-02-05,7.56,28.544585183483107,24.5469522240527
1970-02-06,7.42,19.958404380461392,23.46089850249584
1970-02-09,7.3,14.306949855202866,19.86863711001643
1970-02-10,7.28,23.20074321914532,18.760195758564446
1970-02-11,7.25,6.3063431847177664,17.6948051948052
1970-02-13,6.95,-11.719944872632537,12.641815235008114
1970-02-16,6.83,-13.393640388333882,11.419249592169667
1970-02-17,6.77,-12.509174410245748,9.9025974025974
1970-02-18,6.77,-9.44409130377325,9.9025974025974
1970-02-19,6.79,-10.963025499273392,10.048622366288495
1970-02-20,6.8,-10.94803831736777,9.854604200323092
1970-02-24,6.88,-8.265551816644724,11.147011308562194
1970-02-25,6.89,-5.058694958126731,11.129032258064498
1970-02-26,6.88,-8.785660772829718,10.967741935483865
1970-02-27,6.85,-10.366232858379345,10.483870967741925
1970-03-02,6.87,-8.27694743564632,11.70731707317072
1970-03-03,6.92,-2.838711525229254,12.703583061889256
1970-03-04,6.93,1.1627784860978707,13.980263157894735
1970-03-05,6.88,-1.1543890659956535,13.157894736842103
1970-03-06,6.85,-3.4282511026722418,13.223140495867769
1970-03-09,6.86,-6.701476181962707,13.201320132013205
1970-03-10,6.71,-15.569780057892569,9.105691056910569
1970-03-11,6.72,-14.57826478337736,9.446254071661242
1970-03-12,6.75,-13.53846704498125,11.20263591433277
1970-03-13,6.77,-13.007341546772675,12.458471760797352
1970-03-16,6.82,-10.918186413441134,13.666666666666671
1970-03-17,6.81,-9.90934495435013,11.822660098522153
1970-03-18,6.75,-12.040251499309596,10.655737704918034
1970-03-19,6.65,-21.727550329159296,7.431340872374803
1970-03-20,6.52,-29.681368788692165,5.331179321486257
1970-03-23,6.15,-44.64684958747662,-0.32414910858994395
1970-03-24,6.08,-46.82661079957282,-1.2987012987012991
1970-03-25,6.15,-45.87176818133232,0.9852216748768461
1970-03-26,6.26,-42.85643289299461,2.960526315789469
1970-03-30,6.32,-36.86308284149108,4.290429042904309
1970-03-31,6.38,-33.686025232940466,6.1564059900166335
1970-04-01,6.34,-39.878882310004194,5.490848585690511
1970-04-02,6.35,-40.4966095712602,6.010016694490816
1970-04-03,6.36,-43.9366420870382,5.472636815920406
1970-04-06,6.39,-43.79460745264727,6.146179401993357
1970-04-07,6.44,-43.25496759956712,5.92105263157896
1970-04-08,6.43,-46.5469452629493,7.345575959933215
1970-04-09,6.38,-49.0088380621259,6.510851419031716
1970-04-10,6.36,-48.563819156680445,6.176961602671116
1970-04-13,6.34,-48.93633550664693,6.375838926174504
1970-04-14,6.32,-50.90011141862726,6.937394247038919
1970-04-15,6.38,-50.85686823122013,7.770270270270263
1970-04-16,6.4,-50.75677795295468,7.744107744107742
1970-04-17,6.4,-51.522698119415146,7.744107744107742
1970-04-20,6.48,-49.31783676147459,8.180300500834736
1970-04-21,6.54,-51.5775518759166,9.181969949916535
1970-04-22,6.74,-47.28506781581173,10.855263157894735
1970-04-23,6.58,-50.63434003014888,8.045977011494255
1970-04-24,6.6,-48.999832006391074,7.317073170731692
1970-04-27,6.65,-50.29662782751756,7.954545454545459
1970-04-28,6.96,-40.05802827923469,13.539967373572592
1970-04-29,6.91,-42.05560094362624,12.175324675324672
1970-04-30,6.93,-40.1825261384178,12.317666126418159
1970-05-01,6.84,-40.56057819468809,11.038961038961027
1970-05-04,6.91,-39.03435438544361,10.914927768860338
1970-05-05,7.09,-32.4293761657933,13.9871382636656
1970-05-06,6.91,-39.960984457969865,11.451612903225804
1970-05-07,6.64,-49.0690082161682,7.26978998384491
1970-05-08,6.56,-56.5519875327023,6.320907617504057
1970-05-11,6.74,-50.85763371099523,9.238249594813631
1970-05-12,6.92,-44.2949826938992,12.520325203252014
1970-05-13,6.82,-45.01594412056088,11.8032786885246
1970-05-14,6.76,-46.656580778520905,11.184210526315773
1970-05-15,6.76,-47.192691292641584,12.666666666666671
1970-05-18,6.68,-48.87921846016188,12.837837837837828
1970-05-19,6.72,-47.90798484619447,14.480408858603067
1970-05-20,6.67,-48.92653500728215,12.668918918918926
1970-05-21,6.71,-45.23391830583749,12.583892617449655
1970-05-22,6.86,-40.77985715899999,15.488215488215484
1970-05-25,7.01,-37.0532745759374,16.445182724252504
1970-05-26,7.08,-33.49278225031096,17.8036605657238
1970-05-27,7.04,-33.63910635283113,18.120805369127524
1970-05-28,6.95,-36.64376111169093,16.610738255033564
1970-05-29,6.93,-38.32545897432683,14.735099337748348
1970-06-01,6.85,-41.42460340608104,12.479474548440074
1970-06-02,6.82,-43.60526383772563,12.355848434925853
1970-06-03,6.81,-43.64943647557041,11.822660098522153
1970-06-04,6.81,-44.21934910187677,11.639344262295094
1970-06-05,6.8,-45.38276416345543,11.65845648604269
1970-06-08,6.75,-46.97152261481941,10.294117647058831
1970-06-09,6.77,-46.340238165673696,11.348684210526304
1970-06-10,6.76,-45.2862351458475,12.292358803986714
1970-06-11,6.74,-41.90076890888368,12.146422628951758
1970-06-12,6.79,-39.53330988320469,11.861614497528826
1970-06-15,6.71,-41.11902373254743,9.283387622149842
1970-06-16,6.71,-37.94126786438058,9.64052287581698
1970-06-17,6.72,-32.72379719309887,10.526315789473673
1970-06-18,6.73,-27.761483874652647,9.967320261437917
1970-06-19,6.7,-28.257964661611343,8.414239482200658
1970-06-22,6.54,-33.784606084518046,4.472843450479247
1970-06-23,6.6,-18.67266826078849,3.2863849765258246
1970-06-24,6.62,-11.743003647492534,4.416403785488954
1970-06-25,6.41,-19.633058036631688,-0.6201550387596955
1970-06-26,6.38,-21.12705806982108,-3.625377643504535
1970-06-29,6.37,-22.53979674815161,-4.783258594917794
1970-06-30,6.49,-17.025788049842983,-4.698972099853149
1970-07-01,6.48,-21.305157495273885,-4.142011834319515
1970-07-02,6.48,-21.761027940411847,-2.262443438914019
1970-07-06,6.58,-16.33384293772463,0.920245398773023
1970-07-07,6.71,-7.927953857209991,2.442748091603053
1970-07-08,6.67,-11.14612195400676,1.060606060606073
1970-07-09,6.61,-16.750533292496726,1.3803680981595123
1970-07-10,6.52,-21.646672551119963,2.3547880690737655
1970-07-13,6.5,-20.32910909152388,0.0
1970-07-14,6.51,-18.42413862103742,1.7187499999999911
1970-07-15,6.49,-19.890812978279893,6.919275123558477
1970-07-16,6.38,-18.267904419818212,3.7398373983739797
1970-07-17,6.4,-17.729752520811783,1.7488076311605871
1970-07-20,6.37,-20.68731763560583,-4.497751124437777
1970-07-21,6.38,-21.12705806982108,-5.341246290801194
1970-07-22,6.35,-24.845082475065283,-6.754772393538911
1970-07-23,6.28,-27.68138049036481,-8.720930232558132
1970-07-24,6.32,-23.148345470793565,-9.455587392550147
1970-07-27,6.34,-17.382804145855612,-9.943181818181824
1970-07-28,6.38,-8.31625766573677,-8.857142857142863
1970-07-29,6.38,15.81965095883422,-7.402031930333819
1970-07-30,6.39,22.008226847206025,-7.925072046109516
1970-07-31,6.38,15.81965095883422,-10.014104372355426
1970-08-03,6.4,9.250281103547042,-8.44062947067239
1970-08-04,6.46,9.15955557680672,-8.238636363636365
1970-08-05,6.5,7.73844714544254,-7.801418439716312
1970-08-06,6.49,9.804908826343064,-8.333333333333325
1970-08-07,6.47,7.776039795338341,-9.256661991584858
1970-08-10,6.48,7.763468412128494,-8.98876404494382
1970-08-11,6.54,9.72549801354823,-8.274894810659184
1970-08-12,6.55,7.009351101115047,-8.00561797752809
1970-08-13,6.53,6.367470964156019,-8.54341736694677
1970-08-14,6.54,10.415051261163663,-8.016877637130804
1970-08-17,6.53,11.128195545250218,-7.5070821529744975
1970-08-18,6.47,8.457625275845903,-7.571428571428573
1970-08-19,6.41,5.819037000832306,-7.503607503607501
1970-08-20,6.38,0.0,-8.595988538681954
