DATE,T10YFF,3m growth rate,12m growth rate
1962-10-09,0.95,-51.77469135802468,
1962-10-10,1.18,-46.54212592768177,
1962-10-11,0.94,-93.8812290277474,
1962-10-15,0.94,-96.27731472878072,
1962-10-16,0.94,-88.66422137007834,
1962-10-17,0.94,-88.37995231483275,
1962-10-18,0.92,-54.47193226780509,
1962-10-19,1.0,-34.1269025855,
1962-10-22,1.03,-28.47188038410917,
1962-10-23,1.06,-27.817470063357376,
1962-10-24,1.06,-25.251229134972576,
1962-10-25,1.19,192.43023703651812,
1962-10-26,1.18,159.1768665924711,
1962-10-29,1.17,161.57253276190758,
1962-10-30,0.92,9.18959914647155,
1962-10-31,0.92,-59.03999999999999,
1962-11-01,0.92,-12.045738138903127,
1962-11-02,1.03,27.134073301691,
1962-11-05,0.91,-19.261507340419413,
1962-11-07,0.91,-25.653373594335683,
1962-11-08,0.9,-73.12614400000001,
1962-11-09,0.89,-37.257759,
1962-11-13,0.9,-73.12614400000001,
1962-11-14,0.91,-71.9116959744,
1962-11-15,0.91,-73.63967955042364,
1962-11-16,0.93,-73.80861979622561,
1962-11-19,0.93,-71.24476571477787,
1962-11-20,1.05,-75.33891826290522,
1962-11-21,1.04,-52.08259338239998,
1962-11-23,1.04,-52.08259338239998,
1962-11-26,0.93,-28.113672173913677,
1962-11-27,0.92,-36.34941338220177,
1962-11-28,1.17,73.11821278480856,
1962-11-29,1.17,73.11821278480856,
1962-11-30,1.04,-53.58576714561788,
1962-12-03,1.05,-50.21286399999998,
1962-12-04,1.19,-61.42729850292585,
1962-12-05,1.43,-94.97291326933671,
1962-12-06,1.04,-77.4977695525751,
1962-12-07,1.03,-56.7352682848462,
1962-12-10,1.02,-59.67625975608826,
1962-12-11,1.01,-62.42260638621625,
1962-12-12,1.0,-11.1512952084311,
1962-12-13,1.0,0.0,
1962-12-14,0.87,-77.27024105182511,
1962-12-17,0.85,-49.836225405281695,
1962-12-18,0.83,-56.15584721725193,
1962-12-19,0.84,-52.1555408959072,
1962-12-20,0.83,-50.594921792356814,
1962-12-21,0.81,-55.18748719349771,
1962-12-24,0.79,-59.452172823412,
1962-12-26,0.79,-57.77165486718449,
1962-12-27,0.81,-53.33021794681203,
1962-12-28,0.84,-41.3818359375,
1963-01-02,1.32,41.62967010450114,
1963-01-03,0.93,-4.187895428000255,
1963-01-04,0.84,-36.23156923577584,
1963-01-07,0.83,-41.73363187820841,
1963-01-08,1.31,261.5686448078208,
1963-01-09,1.82,1247.072997905173,
1963-01-10,0.81,-47.14991935298223,
1963-01-11,0.8,-80.89185770660931,
1963-01-14,0.81,-79.91838695967067,
1963-01-15,0.8,-80.2469135802469,
1963-01-16,0.8,-51.77469135802468,
1963-01-17,0.82,-46.76828266661845,
1963-01-18,0.96,-4.060379751643961,
1963-01-21,0.85,-45.65808679550939,-35.1145038167939
1963-01-22,0.86,-47.433590996828855,-43.790849673202615
1963-01-23,0.86,-45.299184,-30.645161290322587
1963-01-24,0.86,-45.299184,-43.42105263157895
1963-01-25,0.85,-47.79937500000001,-58.128078817733986
1963-01-28,0.98,-3.979597000408097,-64.99999999999999
1963-01-29,0.86,-43.0553370714084,-75.91036414565826
1963-01-30,0.86,-76.86299905470477,-35.338345864661655
1963-01-31,0.87,-74.97024695294472,-34.58646616541354
1963-02-01,0.88,-74.63446960058297,-20.000000000000007
1963-02-04,0.89,-72.58807210159549,-45.39877300613496
1963-02-05,0.9,-71.33515537938275,-19.64285714285715
1963-02-06,0.91,-69.04532514492979,-51.075268817204304
1963-02-07,0.91,-68.00927459590535,-56.87203791469193
1963-02-08,0.91,-15.807937630926682,-67.95774647887323
1963-02-11,0.92,-12.045738138903127,-74.51523545706371
1963-02-13,0.92,-64.2757217119392,-76.1038961038961
1963-02-14,0.91,-8.328618754730698,-56.87203791469193
1963-02-15,0.91,-4.277449906822106,-43.47826086956522
1963-02-18,0.91,4.519068739521392,-43.827160493827165
1963-02-19,0.93,14.014938271604985,-64.36781609195403
1963-02-20,0.94,-58.33532798380111,-63.84615384615384
1963-02-21,0.95,-57.98867375082744,-48.36956521739131
1963-02-25,0.95,0.0,-63.17829457364341
1963-02-26,0.95,-57.98867375082744,-54.106280193236714
1963-02-27,0.95,4.323706047587983,-27.480916030534353
1963-02-28,0.94,0.0,-28.787878787878796
1963-03-01,0.93,-4.187895428000255,-29.54545454545454
1963-03-04,0.92,-8.242854399703559,-29.230769230769226
1963-03-05,0.92,0.0,-59.64912280701754
1963-03-06,0.91,-31.425038999999988,-28.90625
1963-03-07,0.92,-36.34941338220177,-27.55905511811023
1963-03-08,0.92,-43.25496759956712,-39.473684210526315
1963-03-11,0.92,-43.25496759956712,-39.0728476821192
1963-03-12,0.92,-64.2757217119392,-60.0
1963-03-13,0.92,-63.04924809948304,-54.67980295566501
1963-03-14,0.92,-61.76968623421042,-39.473684210526315
1963-03-15,0.92,0.0,-38.66666666666666
1963-03-18,0.92,0.0,-39.0728476821192
1963-03-19,1.04,63.29844447382615,-16.799999999999994
1963-03-20,1.17,66.49245153398662,-20.945945945945954
1963-03-21,1.04,70.59558517284461,-15.44715447154471
1963-03-22,0.93,9.08529864129266,-25.6
1963-03-25,0.94,18.998469745465552,-25.396825396825406
1963-03-26,0.96,35.37077198119205,-4.0000000000000036
1963-03-27,0.96,29.45382716049383,-21.95121951219512
1963-03-28,0.96,23.856659575788907,0.0
1963-03-29,0.95,18.776042759980506,1.0638297872340496
1963-04-01,0.95,8.88363898654585,-18.803418803418804
1963-04-02,1.21,186.5561192730436,2.5423728813559254
1963-04-03,2.46,2912.8896959600147,103.30578512396693
1963-04-04,1.07,12.047392293304291,-11.570247933884293
1963-04-05,0.95,-30.375664388009447,2.1505376344086002
1963-04-08,0.97,18.34642486957556,-16.37931034482758
1963-04-09,0.98,28.75170632609225,13.953488372093027
1963-04-10,1.0,-46.63499517668407,20.481927710843383
1963-04-11,1.0,-46.63499517668407,14.942528735632177
1963-04-15,1.01,-11.048733104966123,13.483146067415719
1963-04-16,1.0,-17.729752520811815,-13.043478260869556
1963-04-17,1.75,367.6967469259229,94.44444444444444
1963-04-18,0.99,-77.02811526207066,9.999999999999986
1963-04-19,0.97,-24.32479957235175,-12.612612612612628
1963-04-22,0.97,-21.342880470211544,-12.612612612612628
1963-04-23,0.97,-18.21262867873402,-10.185185185185198
1963-04-24,0.96,-18.379465018590512,-37.254901960784316
1963-04-25,0.95,-18.54937500000001,-12.844036697247718
1963-04-26,1.07,31.079601000000025,0.9433962264151052
1963-04-29,0.95,42.1730926753211,-12.037037037037045
1963-04-30,0.95,56.033811855700975,-12.037037037037045
1963-05-01,0.94,64.5125540787674,8.045977011494255
1963-05-02,0.94,56.81740761308305,9.302325581395344
1963-05-03,0.93,57.62294034801621,9.411764705882364
1963-05-06,0.92,66.42219043815203,-14.814814814814813
1963-05-07,0.91,76.05858380628267,-14.953271028037385
1963-05-08,0.92,83.92592302953106,13.58024691358024
1963-05-09,0.93,73.77676919921497,13.414634146341475
1963-05-10,0.93,50.25005856934615,8.139534883720945
1963-05-13,0.92,-76.40306563422014,-17.85714285714286
1963-05-14,0.91,-8.328618754730698,3.409090909090917
1963-05-15,0.91,37.73630401234576,2.2471910112359605
1963-05-16,0.9,38.24762152879373,-33.82352941176471
1963-05-17,0.92,-75.67425629292444,-32.352941176470594
1963-05-20,0.93,-93.1821688349192,-31.11111111111111
1963-05-21,0.92,66.42219043815203,-17.117117117117118
1963-05-22,0.92,74.90062499999995,-17.117117117117118
1963-05-23,0.93,73.77676919921497,-16.964285714285722
1963-05-24,0.95,98.8540649414061,-14.414414414414424
1963-05-27,0.95,98.8540649414061,-13.636363636363647
1963-05-28,0.96,87.85792570567712,-27.27272727272728
1963-05-29,0.96,0.0,-11.111111111111116
1963-05-31,0.96,62.708120831886575,-38.853503184713375
1963-06-03,0.98,68.62054854903812,-38.75000000000001
1963-06-04,0.98,68.62054854903812,-28.467153284671543
1963-06-05,0.98,68.62054854903812,13.953488372093027
1963-06-06,0.99,84.02002083308395,-27.737226277372272
1963-06-07,0.99,4.144532699394099,-41.07142857142857
1963-06-10,0.99,75.60908232155077,-31.25
1963-06-11,0.98,68.62054854903812,-16.94915254237288
1963-06-12,0.99,67.6732444389147,-29.78723404255319
1963-06-13,0.99,60.1806640625,-29.28571428571428
1963-06-14,0.99,53.10196044798594,-39.26380368098159
1963-06-17,1.0,52.4157902758726,-61.832061068702295
1963-06-18,1.0,45.825821176916094,-68.15286624203823
1963-06-19,1.0,45.825821176916094,-13.043478260869556
1963-06-20,1.0,45.825821176916094,-12.280701754385959
1963-06-21,1.0,39.5881947248616,-27.536231884057962
1963-06-24,1.0,39.5881947248616,-47.08994708994708
1963-06-25,1.25,256.02007123270545,-41.58878504672897
1963-06-26,1.0,45.825821176916094,-38.27160493827161
1963-06-27,1.0,45.825821176916094,-37.88819875776398
1963-06-28,1.0,33.68054448513542,-10.71428571428572
1963-07-01,1.01,33.28279169273567,-9.009009009009016
1963-07-02,1.03,38.18295562495686,-8.03571428571429
1963-07-03,1.03,38.18295562495686,-10.434782608695647
1963-07-05,1.04,43.62794146760696,-8.771929824561397
1963-07-08,1.05,49.23228029250855,15.384615384615397
1963-07-09,1.16,131.9105695638711,24.731182795698903
1963-07-10,1.03,50.45863054361684,11.956521739130444
1963-07-11,1.04,63.29844447382615,15.555555555555568
1963-07-12,1.03,57.10774293482732,-10.434782608695647
1963-07-15,1.02,57.84655860030312,7.36842105263158
1963-07-16,1.02,51.094751126532586,5.154639175257736
1963-07-17,0.78,-48.33135155320343,-18.74999999999999
1963-07-18,0.77,-50.93050467720956,-21.42857142857143
1963-07-19,0.77,-50.93050467720956,-38.4
1963-07-22,1.27,263.1312080453721,27.0
1963-07-23,2.02,2224.096562869629,61.60000000000001
1963-07-24,3.26,15665.911736486072,160.79999999999995
1963-07-25,0.76,-53.43034080066895,-40.15748031496062
1963-07-26,0.61,-88.1645170848688,-53.07692307692308
1963-07-29,0.49,-96.92361366829545,-61.417322834645674
1963-07-30,0.5,-94.65747380606422,-66.44295302013423
1963-07-31,0.5,-91.64496596967903,-60.0
1963-08-01,0.49,-92.61631933521883,-60.8
1963-08-02,0.49,-93.21266339149004,-51.48514851485149
1963-08-05,0.49,-93.21266339149004,-52.42718446601942
1963-08-06,0.5,-92.6414018795814,-50.98039215686274
1963-08-07,0.51,-91.69410793348732,-50.0
1963-08-08,0.5,-92.32663960528237,-60.31746031746032
1963-08-09,0.5,-97.08432887368916,-60.0
1963-08-12,0.51,-99.81526878954024,-66.22516556291392
1963-08-13,0.64,-87.20074224211287,-78.80794701986756
1963-08-14,0.64,-79.40198003391625,-57.6158940397351
1963-08-15,0.51,-92.35823343013485,-59.84251968503938
1963-08-16,0.5,-93.22396384541288,-60.9375
1963-08-19,0.49,-94.235199,-62.01550387596899
1963-08-20,0.49,-94.235199,-52.42718446601942
1963-08-21,0.5,-93.9938728469824,-50.0
1963-08-22,0.5,-93.75,-60.31746031746032
1963-08-23,0.5,-99.33361099541858,-50.495049504950494
1963-08-26,0.5,-93.4936227769674,-50.98039215686274
1963-08-27,0.5,-92.94018890766772,-50.495049504950494
1963-08-28,0.62,-83.30909747250742,-37.37373737373737
1963-08-29,0.51,-92.35823343013485,-48.484848484848484
1963-08-30,0.52,-91.3914809992284,-47.47474747474747
1963-09-03,0.53,-90.31255929589244,-45.91836734693877
1963-09-04,0.54,-93.51305928982802,-44.897959183673464
1963-09-05,0.58,-86.10631164585907,-39.583333333333336
1963-09-06,0.59,-85.12305952225658,-51.23966942148761
1963-09-09,0.59,-84.47982434712434,-37.23404255319149
1963-09-10,0.59,-84.47982434712434,-37.23404255319149
1963-09-11,0.59,-83.80144583797056,-37.89473684210526
1963-09-12,0.59,-83.08559453180557,-37.89473684210526
1963-09-13,0.59,-82.32975881677864,-37.89473684210526
1963-09-16,0.59,-83.08559453180557,-37.89473684210526
1963-09-17,0.59,-83.80144583797056,-51.23966942148761
1963-09-18,1.08,81.87090493881573,-10.743801652892548
1963-09-19,0.58,-84.20350752748882,-51.66666666666666
1963-09-20,0.57,-84.60662485830652,-40.625
1963-09-23,0.57,-84.60662485830652,-40.625
1963-09-24,0.7,-63.40496875476301,-27.835051546391753
1963-09-25,0.58,-84.20350752748882,-41.41414141414141
1963-09-26,0.58,-84.87204653056143,-42.57425742574258
1963-09-27,0.57,-85.26506876896167,-43.00000000000001
1963-09-30,0.57,-85.26506876896167,-43.00000000000001
1963-10-01,0.57,-85.88868038734367,-43.00000000000001
1963-10-02,0.57,-87.04,-42.42424242424243
1963-10-03,0.57,-87.04,-42.42424242424243
1963-10-04,0.58,-86.67623260874807,-53.2258064516129
1963-10-07,0.58,-86.67623260874807,-52.845528455284565
1963-10-08,0.71,-70.08090431307568,-42.741935483870975
1963-10-09,0.6,-85.94921142984813,-51.21951219512195
1963-10-10,0.6,-85.94921142984813,-51.21951219512195
1963-10-11,0.6,-85.94921142984813,-50.81967213114754
1963-10-14,0.6,-86.5083761903196,-50.413223140495866
1963-10-15,0.61,-85.58619767741904,-35.78947368421053
1963-10-16,0.61,-85.58619767741904,-35.78947368421053
1963-10-17,0.62,-83.98000208506764,-47.89915966386554
1963-10-18,0.62,-84.61753344155572,-33.333333333333336
1963-10-21,0.62,-84.61753344155572,-32.608695652173914
1963-10-22,0.61,-85.58619767741904,-32.22222222222223
1963-10-23,0.62,-85.223664,-31.11111111111111
1963-10-24,0.61,-86.154159,-47.86324786324786
1963-10-25,0.62,-85.223664,-47.45762711864406
1963-10-28,0.62,-85.223664,-34.73684210526316
1963-10-29,0.63,-84.247039,-46.61016949152542
1963-10-30,0.64,-83.222784,-31.914893617021267
1963-10-31,0.65,-92.688384,-30.85106382978723
1963-11-01,0.65,-82.14937499999999,-30.85106382978723
1963-11-04,0.65,-82.14937499999999,-30.85106382978723
1963-11-06,0.67,-79.848879,-27.173913043478258
1963-11-07,0.67,-80.63516879970508,-32.99999999999999
1963-11-08,0.66,-83.14119282638045,-35.922330097087375
1963-11-12,0.66,-83.14119282638045,-37.735849056603776
1963-11-13,1.15,49.50578726371837,8.490566037735835
1963-11-14,0.62,-87.84347180444362,-47.89915966386554
1963-11-15,0.61,-92.3530652730315,-48.305084745762706
1963-11-18,0.61,-87.698149604,-47.86324786324786
1963-11-19,0.6,-88.92173768425475,-34.782608695652186
1963-11-20,0.59,-89.2338816965813,-35.86956521739131
1963-11-21,0.6,-88.02696327869637,-34.782608695652186
1963-11-22,0.59,-88.80543146463793,-42.71844660194175
1963-11-26,0.58,-69.42731627908385,-36.26373626373627
1963-11-27,0.58,-67.80791738615162,-36.26373626373627
1963-11-29,0.58,-67.80791738615162,-35.555555555555564
1963-12-02,0.59,-95.34206779988985,-33.70786516853933
1963-12-03,0.6,-99.22160592096893,-33.333333333333336
1963-12-04,1.85,-89.62909840759828,103.29670329670328
1963-12-05,0.86,63.960576192632026,-5.494505494505497
1963-12-06,0.73,105.1030414114968,-21.505376344086024
1963-12-09,1.1,2439.723400686339,18.279569892473123
1963-12-10,1.85,18641.610000000004,76.19047619047619
1963-12-11,0.62,136.42137599999998,-40.38461538461539
1963-12-12,0.62,156.31996663891786,-40.38461538461539
1963-12-13,0.63,173.26114119117042,-32.25806451612904
1963-12-16,0.65,209.64858977786065,-29.34782608695652
1963-12-17,0.65,185.61000000000004,-44.44444444444444
1963-12-18,0.65,163.85949212743265,-44.44444444444444
1963-12-19,0.64,168.43545600000002,-38.46153846153846
1963-12-20,0.65,185.61000000000004,-38.095238095238095
1963-12-23,0.65,163.85949212743265,-45.3781512605042
1963-12-24,0.65,6.398016214370728,-54.54545454545454
1963-12-26,0.65,6.398016214370728,-37.5
1963-12-27,0.65,163.85949212743265,-36.89320388349514
1963-12-30,0.64,168.43545600000002,-37.254901960784316
1963-12-31,0.89,988.3678551956956,-11.881188118811881
1964-01-02,0.64,191.02853680465304,-36.0
1964-01-03,0.65,185.61000000000004,-35.0
1964-01-06,0.66,203.5957760000001,-24.13793103448275
1964-01-07,0.65,185.61000000000004,-23.529411764705877
1964-01-08,0.68,242.1020160000001,-18.072289156626496
1964-01-09,0.68,242.1020160000001,-19.047619047619037
1964-01-10,0.68,44.70012051702135,-18.072289156626496
1964-01-13,0.68,216.04938271604956,-16.049382716049386
1964-01-14,0.68,192.43023703651835,-13.924050632911388
1964-01-15,0.68,170.9768390545519,-13.924050632911388
1964-01-16,0.67,136.98680803701632,-17.28395061728395
1964-01-17,0.67,78.06855584979672,-20.238095238095234
1964-01-20,0.66,56.59132380392074,-50.0
1964-01-21,0.91,465.9232319644518,-2.1505376344086002
1964-01-22,0.66,56.59132380392074,-21.42857142857142
1964-01-23,0.66,56.59132380392074,-20.48192771084336
1964-01-24,0.68,76.45241401985136,-48.091603053435115
1964-01-27,0.68,76.45241401985136,-62.637362637362635
1964-01-28,0.67,66.29958453825057,-17.28395061728395
1964-01-29,0.67,66.29958453825057,-16.249999999999996
1964-01-30,0.66,-86.05300259106843,-18.518518518518523
1964-01-31,0.65,57.73986046564244,-18.75
1964-02-03,0.65,69.1040480197,-18.75
1964-02-04,0.65,69.1040480197,-20.731707317073166
1964-02-05,0.65,-25.653373594335648,-32.291666666666664
1964-02-06,0.64,48.25451270428596,-24.705882352941178
1964-02-07,0.64,48.25451270428596,-25.581395348837212
1964-02-10,0.64,58.935339244473454,-25.581395348837212
1964-02-11,0.64,58.935339244473454,-25.581395348837212
1964-02-13,0.63,49.23228029250855,-25.882352941176467
1964-02-14,0.63,49.23228029250855,-35.71428571428571
1964-02-17,0.63,49.23228029250855,-26.74418604651163
1964-02-18,0.64,48.25451270428596,-25.581395348837212
1964-02-19,1.14,1392.4762576684514,31.034482758620683
1964-02-20,0.64,-33.978330673992005,-27.27272727272727
1964-02-24,0.65,37.73630401234576,-26.96629213483146
1964-02-25,0.65,37.73630401234576,-27.77777777777778
1964-02-26,0.65,37.73630401234576,-28.57142857142857
1964-02-27,0.67,55.48704475308644,-26.37362637362637
1964-02-28,0.68,54.42453802553424,-25.274725274725274
1964-03-02,0.67,45.53916226540524,-27.173913043478258
1964-03-03,0.68,44.70012051702135,-26.086956521739125
1964-03-04,2.19,15467.171191829962,140.65934065934064
1964-03-05,0.69,53.40149953276638,-24.17582417582418
1964-03-06,0.69,63.71068395195347,-24.17582417582418
1964-03-09,0.7,62.48953732508513,-24.731182795698935
1964-03-10,0.7,73.40947364627397,-25.531914893617024
1964-03-11,0.71,71.97552221335512,-25.263157894736842
1964-03-12,0.71,71.97552221335512,-25.263157894736842
1964-03-13,0.72,70.59558517284461,-24.210526315789473
1964-03-16,0.71,51.46542191505432,-25.263157894736842
1964-03-17,0.72,50.548543818493656,-23.404255319148938
1964-03-18,1.23,1182.2332047197226,32.258064516129025
1964-03-19,0.74,67.98614054129754,-19.56521739130436
1964-03-20,0.75,57.01669897173456,-18.478260869565222
1964-03-23,0.75,57.01669897173456,-17.582417582417587
1964-03-24,0.88,216.0493827160493,-4.34782608695653
1964-03-25,0.88,216.0493827160493,-4.34782608695653
1964-03-26,0.75,-81.90936996365792,-18.478260869565222
1964-03-30,0.75,114.13038387865572,-18.478260869565222
1964-03-31,0.73,105.1030414114968,-20.65217391304348
1964-04-01,0.73,105.1030414114968,-20.65217391304348
1964-04-02,0.74,131.37790123456793,-19.56521739130436
1964-04-03,0.75,161.11811804567031,-18.478260869565222
1964-04-06,0.75,144.140625,-27.884615384615387
1964-04-07,0.87,372.7907421426168,-25.64102564102564
1964-04-08,0.97,682.302940768945,-6.730769230769241
1964-04-09,0.72,137.47506295234854,-22.580645161290324
1964-04-10,0.72,137.47506295234854,-23.404255319148938
1964-04-13,0.73,134.3599485069398,-23.958333333333336
1964-04-14,0.74,131.37790123456793,-22.916666666666664
1964-04-15,0.73,-97.57559859585167,-23.958333333333336
1964-04-16,0.73,-48.08442894160849,-23.1578947368421
1964-04-17,0.74,5.593075289416727,-22.10526315789474
1964-04-20,0.74,-79.5187651116727,-38.84297520661158
1964-04-21,0.85,-95.54355255498326,-65.44715447154472
1964-04-22,0.85,253.27177860600884,-20.560747663551403
1964-04-23,0.73,92.18729866456748,-23.1578947368421
1964-04-24,0.73,80.27240085213178,-24.742268041237114
1964-04-27,0.73,59.08821679913168,-25.510204081632647
1964-04-28,0.85,192.43023703651835,-15.000000000000002
1964-04-29,0.97,395.9449935226355,-3.0000000000000027
1964-04-30,0.72,60.1806640625,-28.712871287128717
1964-05-01,0.72,50.548543818493656,-28.000000000000004
1964-05-04,0.72,50.548543818493656,-58.857142857142854
1964-05-05,0.72,50.548543818493656,-27.27272727272727
1964-05-06,0.72,50.548543818493656,-25.773195876288657
1964-05-07,0.72,50.548543818493656,-25.773195876288657
1964-05-08,0.7,43.11075210571289,-27.835051546391753
1964-05-11,0.69,-63.872630880366565,-28.125
1964-05-12,0.69,35.10656952857971,-27.368421052631586
1964-05-13,0.69,26.98222611253096,-35.51401869158879
1964-05-14,0.69,19.45948022676045,-27.368421052631586
1964-05-15,0.69,26.98222611253096,-27.368421052631586
1964-05-18,0.69,6.013387538762682,-26.595744680851062
1964-05-19,0.69,6.013387538762682,-26.595744680851062
1964-05-20,0.7,12.293988936914024,-24.731182795698935
1964-05-21,0.7,12.293988936914024,-23.913043478260875
1964-05-22,0.7,12.293988936914024,-23.076923076923084
1964-05-25,0.69,6.013387538762682,-25.00000000000001
1964-05-26,0.69,12.485657745789869,-25.806451612903235
1964-05-27,0.82,124.3655625907857,-11.827956989247323
1964-05-28,0.69,19.45948022676045,-25.00000000000001
1964-06-01,0.69,-66.94548466458478,-24.17582417582418
1964-06-02,0.69,19.45948022676045,-24.17582417582418
1964-06-03,0.69,19.45948022676045,-23.33333333333334
1964-06-04,0.69,6.013387538762682,-25.00000000000001
1964-06-05,0.68,0.0,-26.881720430107524
1964-06-08,0.68,6.105144224978876,-26.086956521739125
1964-06-09,0.67,0.0,-27.173913043478258
1964-06-10,0.67,6.199743701308935,-27.956989247311824
1964-06-11,0.68,19.77942509015793,-28.421052631578934
1964-06-12,0.68,19.77942509015793,-28.421052631578934
1964-06-15,0.68,19.77942509015793,-29.166666666666664
1964-06-16,0.68,19.77942509015793,-29.166666666666664
1964-06-17,0.68,27.44293212890625,-29.166666666666664
1964-06-18,0.67,20.11004090309143,-31.63265306122448
1964-06-19,0.66,13.09823989868164,-32.65306122448979
1964-06-22,0.65,6.398016214370728,-33.6734693877551
1964-06-23,0.65,13.315998179643865,-34.34343434343434
1964-06-24,0.65,13.315998179643865,-34.34343434343434
1964-06-25,0.65,13.315998179643865,-34.34343434343434
1964-06-26,0.65,6.398016214370728,-33.6734693877551
1964-06-29,0.65,-89.43099699876875,-34.34343434343434
1964-06-30,0.65,6.398016214370728,-34.34343434343434
1964-07-01,0.65,0.0,-34.34343434343434
1964-07-02,0.65,0.0,-35.0
1964-07-06,0.66,6.297320121844452,-34.0
1964-07-07,0.65,-11.416218482336529,-35.0
1964-07-08,0.65,-16.51320756905451,-35.0
1964-07-09,0.68,6.105144224978876,-31.999999999999996
1964-07-10,0.69,6.013387538762682,-31.000000000000007
1964-07-13,0.69,-99.0145833328198,-44.800000000000004
1964-07-14,0.69,0.0,-31.000000000000007
1964-07-15,0.69,0.0,-31.000000000000007
1964-07-16,0.69,-5.592998750520639,-31.000000000000007
1964-07-17,0.7,0.0,-30.6930693069307
1964-07-20,0.71,0.0,-31.06796116504855
1964-07-21,1.2,716.0026878977428,16.50485436893203
1964-07-22,2.71,19969.991001663475,160.5769230769231
1964-07-23,0.7,-5.515892474803219,-33.333333333333336
1964-07-24,0.7,-10.656661998933092,-39.6551724137931
1964-07-27,0.7,-89.51009115468648,-32.038834951456316
1964-07-28,0.7,-19.93083838581637,-32.6923076923077
1964-07-29,0.7,-24.11654320987657,-32.038834951456316
1964-07-30,0.69,-28.360704000000027,-32.352941176470594
1964-07-31,0.69,-62.202273834501575,-32.352941176470594
1964-08-03,0.69,-62.202273834501575,-11.538461538461553
1964-08-04,0.69,-28.360704000000027,-10.389610389610393
1964-08-05,0.69,-28.360704000000027,-10.389610389610393
1964-08-06,0.68,-24.708801506403145,-46.45669291338582
1964-08-07,0.69,-20.181249958404116,-65.84158415841584
1964-08-10,0.69,-24.40910559445002,-78.83435582822086
1964-08-11,0.7,-24.11654320987657,-7.8947368421052655
1964-08-12,0.7,-24.11654320987657,14.754098360655732
1964-08-13,0.69,-60.43425456077571,40.816326530612244
1964-08-14,0.69,-74.395905237274,37.999999999999986
1964-08-17,0.69,-15.653633777006204,37.999999999999986
1964-08-18,0.69,-15.653633777006204,40.816326530612244
1964-08-19,0.69,-20.181249958404116,40.816326530612244
1964-08-20,0.69,-24.40910559445002,40.816326530612244
1964-08-21,0.69,-20.181249958404116,37.999999999999986
1964-08-24,0.69,-20.181249958404116,35.29411764705881
1964-08-25,0.7,-19.93083838581637,39.99999999999999
1964-08-26,0.7,-19.93083838581637,39.99999999999999
1964-08-27,0.7,-54.00438213144001,37.254901960784295
1964-08-28,0.71,-51.31920163791142,10.9375
1964-08-31,0.71,-10.516707707354122,10.9375
1964-09-01,0.71,-10.516707707354122,39.2156862745098
1964-09-02,0.72,-5.367885285571051,43.99999999999999
1964-09-03,0.72,-48.51813364303589,46.93877551020409
1964-09-04,0.72,-69.6441045307936,46.93877551020409
1964-09-08,0.72,0.0,43.99999999999999
1964-09-09,1.22,724.345624237921,144.0
1964-09-10,0.72,0.0,43.99999999999999
1964-09-11,0.72,0.0,43.99999999999999
1964-09-14,0.72,0.0,43.99999999999999
1964-09-15,0.72,0.0,16.129032258064502
1964-09-16,0.96,253.7470054144107,88.23529411764706
1964-09-17,0.7,5.924347428153776,34.615384615384606
1964-09-18,0.7,5.924347428153776,32.0754716981132
1964-09-21,0.69,0.0,27.777777777777768
1964-09-22,0.69,0.0,18.965517241379317
1964-09-23,0.69,0.0,16.94915254237288
1964-09-24,0.69,0.0,16.94915254237288
1964-09-25,0.69,0.0,16.94915254237288
1964-09-28,0.67,-16.07196584756346,13.559322033898313
1964-09-29,0.68,-10.948038317367724,15.254237288135597
1964-09-30,1.43,1641.6143315285292,142.37288135593224
1964-10-01,0.68,-5.672290715702211,15.254237288135597
1964-10-02,0.68,-5.672290715702211,15.254237288135597
1964-10-05,0.7,-46.89483647060031,-35.1851851851852
1964-10-06,0.69,0.0,18.965517241379317
1964-10-07,1.69,3498.7398708464134,196.49122807017548
1964-10-08,0.69,0.0,21.052631578947366
1964-10-09,0.69,0.0,-1.4285714285714346
1964-10-13,1.19,784.6907421546833,105.17241379310347
1964-10-14,3.19,48331.40647730059,450.0
1964-10-15,0.7,12.293988936914024,22.807017543859654
1964-10-16,0.71,26.105545195227585,24.56140350877194
1964-10-19,0.71,26.105545195227585,24.56140350877194
1964-10-20,0.82,111.45587636642276,43.85964912280702
1964-10-21,0.69,6.013387538762682,21.052631578947366
1964-10-22,0.69,6.013387538762682,18.965517241379317
1964-10-23,0.69,6.013387538762682,18.965517241379317
1964-10-26,0.69,6.013387538762682,-2.8169014084507116
1964-10-27,0.93,271.22104025875285,55.00000000000001
1964-10-28,0.67,6.199743701308935,11.66666666666667
1964-10-29,0.66,6.297320121844452,10.000000000000009
1964-10-30,0.66,6.297320121844452,10.000000000000009
1964-11-02,0.65,0.0,6.557377049180335
1964-11-04,0.65,0.0,6.557377049180335
1964-11-05,0.65,0.0,4.8387096774193505
1964-11-06,0.65,0.0,4.8387096774193505
1964-11-09,0.65,0.0,4.8387096774193505
1964-11-10,0.64,-6.013285249115952,4.918032786885251
1964-11-12,0.49,-67.70532684429817,-20.967741935483875
1964-11-13,0.5,-67.06146530839744,-18.032786885245898
1964-11-16,0.5,-64.98722033542244,-19.354838709677413
1964-11-17,0.64,-6.013285249115952,3.2258064516129004
